transcript_id,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
AT5G29000.4,8,5,31,5,16,5,13,11,7,11,8,10
AT5G54030.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G59670.1,1623,1852,1825,1173,1241,1262,1384,1733,1166,1281,1734,1673
AT5G06245.1,0,1,1,1,0,1,1,1,1,0,1,0
AT1G33970.2,197,60,45,104,37,18,119,251,105,187,325,225
AT1G33970.3,15,24,13,13,39,74,10,6,60,21,71,52
AT1G33970.1,1,31,111,0,15,0,88,1,0,56,28,95
AT1G74650.2,17,4,8,0,23,3,6,71,77,16,6,14
AT1G74650.3,3,0,1,16,0,4,41,1,0,23,21,29
AT1G33970.4,8,93,172,57,78,235,122,53,88,245,22,139
AT1G33970.5,34,96,0,173,122,7,12,22,36,81,212,133
AT5G29000.1,80,80,82,53,17,257,75,157,58,30,135,120
AT5G60590.3,31,33,9,16,37,27,0,92,0,0,8,35
AT5G58040.1,0,0,20,0,15,0,0,0,0,0,10,0
AT5G58040.2,3488,3776,3915,3659,3354,2993,3333,3528,2632,3848,4754,4315
AT2G40830.4,59,80,7,15,76,29,93,34,18,114,11,156
AT5G53740.1,0,6,0,5,21,3,0,0,3,17,11,0
AT5G29000.2,258,271,310,143,138,97,312,116,116,214,226,259
AT5G17350.1,247,267,278,212,226,227,336,338,237,218,267,272
ATMG00513.1,18,16,19,15,7,26,12,5,4,22,29,25
AT5G59470.2,24,19,45,32,24,34,9,36,16,27,42,16
AT1G06100.1,316,514,516,477,210,475,409,281,249,364,476,380
AT5G22130.1,445,449,413,365,293,370,383,343,338,352,413,344
AT3G58710.2,69,78,82,45,38,104,0,0,89,119,65,64
AT1G06110.1,1029,1194,1334,1316,1469,952,889,1074,657,1079,1585,1817
AT1G06110.2,168,141,175,109,19,92,498,187,429,660,231,64
AT1G06110.3,0,3,0,5,86,70,19,0,14,0,312,34
AT4G30790.1,2990,3050,3319,2907,2858,3016,3026,3113,2458,3263,3908,3503
AT5G16300.1,2339,2728,3028,2284,2368,2181,2418,2341,1962,2580,3204,2649
AT5G16300.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G16300.3,13,10,14,22,0,51,11,27,15,8,10,29
AT5G16300.4,0,0,0,0,0,0,0,0,0,0,0,0
AT5G22130.2,0,0,0,0,0,0,0,0,0,5,0,6
AT2G08240.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G36760.1,1484,1744,1834,1690,1303,1575,1696,1581,1236,2113,2645,2511
AT5G51200.1,0,0,0,10,0,2,2,0,0,0,0,95
AT4G36760.3,0,0,0,0,0,0,0,0,0,0,0,13
AT4G36760.2,0,68,0,0,0,0,1,0,0,0,0,1
AT2G10950.1,0,0,0,0,0,0,0,10,0,0,0,0
AT2G10950.2,0,0,0,6,0,7,0,0,0,0,0,0
AT2G10950.3,610,662,766,594,366,664,581,599,454,602,762,660
AT5G41730.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G23810.1,0,0,31,0,0,0,22,0,0,0,5,0
AT5G23810.2,0,2,3,3,0,3,4,0,0,2,0,0
AT5G23810.3,11,76,38,61,26,0,37,0,74,56,86,16
AT4G04450.2,21,32,27,11,0,31,0,74,30,22,0,26
AT5G23810.5,49,0,6,26,59,0,30,0,0,0,16,153
AT4G04450.1,0,24,0,0,16,0,75,16,0,30,49,36
AT4G09195.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G61940.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G25805.1,904,1385,1574,1011,1182,1164,1270,1137,869,1218,1591,1390
AT1G02420.1,118,155,166,208,180,115,159,146,133,158,136,106
AT3G05135.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G27350.1,4017,5147,5673,5085,3478,5917,5356,4627,4021,5770,7455,5985
AT4G24610.3,68,148,113,222,0,158,0,264,125,104,163,293
AT5G00935.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G09960.1,600,513,635,486,116,546,490,533,405,578,580,528
AT5G09960.2,8,0,0,0,0,0,0,0,0,0,0,0
AT5G09960.3,9,30,29,8,20,7,28,7,28,14,17,9
AT3G50870.1,148,103,131,71,23,83,139,101,101,112,83,117
AT2G45440.1,3168,3564,3627,2610,1915,2534,3293,2803,2102,2924,3398,3052
ATCG00280.1,3346,3372,4585,4029,2541,3557,2945,2441,2023,3682,3697,4373
AT1G03950.1,334,457,453,425,122,479,291,343,274,433,565,478
AT5G63120.1,0,31,0,0,0,72,0,36,22,0,0,0
AT3G52750.2,215,273,153,149,235,613,180,346,247,46,549,346
AT5G63120.3,82,185,289,112,0,15,178,149,233,0,248,128
AT5G63120.4,6,50,9,3,20,68,10,17,0,36,78,6
AT5G63120.5,9,28,15,9,31,6,11,5,18,3,15,11
AT4G06765.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G31398.2,0,0,0,0,0,0,0,0,0,2,3,4
AT5G37250.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G37250.1,0,0,8,0,0,0,0,0,0,7,0,0
AT1G56050.1,3923,4901,4527,3612,4638,3820,3805,3503,2968,3571,4892,4279
AT4G03340.1,139,102,111,156,184,65,107,92,84,148,209,176
AT5G67520.3,5,1,3,18,1,1,1,1,1,4,7,1
AT3G01490.2,427,224,356,303,63,317,682,357,249,906,558,507
AT1G10980.1,8,59,13,5,22,13,5,12,10,22,6,19
AT3G01490.1,1078,1152,1270,1245,1371,1135,1006,1178,948,1150,1878,1620
AT2G40205.1,428,399,553,392,690,379,443,390,409,465,572,607
AT1G55030.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55030.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G45920.4,0,0,0,0,0,0,0,0,0,0,0,0
AT5G36170.1,158,1881,1876,375,1027,1526,2013,1465,1314,1557,2324,526
AT5G45920.1,152,93,141,108,135,88,103,144,70,134,132,148
AT5G45920.2,39,73,67,48,55,54,54,12,20,84,65,90
AT5G45920.3,6,0,0,0,0,0,0,0,0,0,0,0
AT5G08150.1,54,59,93,43,50,66,39,35,58,52,96,59
AT4G34570.3,156,103,193,29,0,87,39,95,106,168,95,74
AT2G15610.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G27160.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G36170.4,317,171,136,145,84,92,168,140,117,107,184,148
AT2G26140.1,6695,7846,8535,6424,7277,7053,6903,6671,5373,7136,8830,8016
AT2G25870.1,4477,4896,5597,4423,4485,4166,4444,4363,3608,4508,5776,5630
AT5G06200.1,0,9,4,2,6,10,0,18,0,0,27,14
AT4G20970.1,29,33,15,15,11,0,42,12,27,29,38,50
AT2G23580.1,1,0,0,0,0,0,0,4,0,0,0,0
AT5G57565.2,135,125,80,170,40,124,272,143,122,128,160,190
AT2G23580.2,0,0,0,0,0,0,0,0,0,0,0,0
AT4G34370.2,101,201,169,239,142,230,125,99,114,139,326,151
AT5G08690.1,20034,22240,23474,17620,17563,16967,17722,18586,13491,17793,21174,19548
AT3G28899.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38090.1,276,379,448,314,255,427,379,351,162,309,445,427
AT1G27390.2,36,22,0,1,0,3,4,22,11,20,46,10
AT1G27390.1,1985,2064,2176,1572,1511,1699,1915,1827,1469,1728,2083,2146
AT1G80810.2,89,135,313,166,13,63,161,82,62,159,44,184
AT5G64800.1,55,61,85,65,19,63,70,37,37,40,94,30
AT4G38090.3,113,92,149,137,38,93,128,70,30,48,113,31
AT5G40120.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G44970.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G12490.1,20,664,215,7,21,118,43,136,86,10,2,60
AT3G08500.1,67,54,79,41,11,56,70,47,33,45,54,90
AT4G34570.1,404,390,604,368,43,318,507,517,306,340,515,261
AT1G05747.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G45280.2,2,1,3,2,11,25,2,0,0,0,0,26
AT2G45280.1,292,261,303,237,186,162,165,240,211,179,357,218
AT2G33040.1,11208,12189,13630,10318,8260,10589,11295,10906,8683,11975,15049,13625
AT4G35920.4,17,36,17,21,0,13,10,0,0,18,0,5
AT4G35920.5,8,5,11,0,11,0,18,0,0,26,5,2
AT4G35920.2,9,10,3,6,89,19,1,0,2,37,3,4
AT3G52200.2,6,0,1,3,0,0,0,5,0,0,0,0
AT3G52200.1,2287,2669,2997,2133,1808,2185,2505,2249,1804,2421,2988,2719
AT4G35920.1,2992,3031,3514,2356,1678,2807,2855,2763,2027,2521,3243,3053
AT5G04755.1,0,5,0,0,0,0,0,0,0,0,0,0
AT5G11650.2,163,92,48,78,20,322,98,137,169,113,338,97
AT5G11650.1,1212,1819,2010,1918,2069,1579,1749,1563,1133,1893,2681,2273
AT3G20470.1,637,714,1004,825,823,687,578,630,413,556,815,500
AT3G53730.1,3446,3103,3707,2691,1589,2729,3153,2834,2553,2690,3285,2953
AT1G35780.4,5,32,20,9,6,4,51,9,6,26,3,23
AT1G35780.3,32,6,41,25,37,24,20,48,13,31,27,50
AT1G35780.2,126,181,87,170,29,80,221,130,56,134,289,112
AT1G35780.1,915,840,1094,582,477,653,736,727,610,765,783,840
AT2G34720.1,1537,1701,2012,1740,1086,1659,1739,1416,1019,1768,2210,1849
AT2G34720.3,28,34,38,15,58,2,14,1,18,4,25,19
AT1G74940.1,361,354,605,523,251,565,401,345,292,703,794,575
AT5G47340.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G69890.1,307,291,310,561,633,626,299,471,275,1540,1918,1599
AT4G13400.2,47,16,16,89,39,17,23,101,39,50,71,14
AT1G07950.2,397,323,412,258,186,335,385,407,289,371,340,424
AT1G07950.1,31,27,45,27,33,13,29,10,1,30,30,10
AT5G58470.2,1027,1088,1845,911,383,1055,1546,982,962,1100,1084,834
AT1G07090.1,211,180,270,216,197,192,289,344,167,241,325,271
AT5G18260.1,120,137,231,216,114,186,200,215,166,216,218,267
AT2G35890.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G35890.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G54569.4,41,1,16,3,4,10,13,3,1,7,54,3
AT2G36600.1,0,1,0,0,0,0,0,0,0,0,0,0
AT1G07940.4,828,1608,1533,2757,91,1081,867,998,1193,742,914,1670
AT1G66600.1,0,14,5,4,0,4,4,0,0,0,0,0
AT3G06935.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07940.1,24575,28144,29418,23777,32850,23058,24766,25166,18013,26681,34159,30810
AT1G07940.2,1035,551,242,608,777,528,494,489,360,292,596,559
AT1G07940.3,573,33,805,287,117,181,379,155,509,534,308,112
AT1G08630.3,0,7,0,0,7,0,1,2,0,0,1,0
AT1G09737.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G54569.1,69,109,120,83,10,66,37,108,70,29,73,46
AT1G08630.2,0,0,0,0,9,0,0,0,0,0,0,0
AT3G11350.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G52630.1,342,347,235,171,220,153,237,187,107,165,240,248
AT1G52630.2,128,183,277,192,167,176,243,201,187,224,252,212
AT1G08630.1,12,16,13,18,0,24,19,18,14,22,23,0
AT5G65613.1,215,217,228,216,117,210,208,243,157,186,265,228
AT1G08033.1,0,0,4,3,0,0,0,0,0,3,5,0
AT1G25460.1,22,24,51,28,10,29,24,19,10,54,36,27
AT5G54220.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G35860.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G64850.1,2373,2524,3083,2382,1014,2507,2539,2398,1774,2091,2820,2314
AT3G28060.1,7,16,16,14,0,10,6,31,14,11,28,10
AT4G04223.2,6,25,44,25,24,15,20,22,5,44,66,19
AT5G38570.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G02250.1,3,0,0,0,0,0,0,0,0,0,0,0
AT1G13730.2,18,0,0,51,0,59,0,0,0,0,0,37
AT1G13730.1,2160,2405,2781,1858,1414,1694,2221,2050,1596,1896,2437,2158
AT5G02175.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G23970.1,0,0,7,0,0,0,0,0,0,0,0,0
AT3G23790.1,395,303,428,379,224,370,295,294,278,388,471,428
AT1G08023.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G16895.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G02480.1,6151,6534,7473,6282,6769,5822,6726,6459,5066,7215,9841,7888
AT2G45320.1,129,158,242,158,98,132,160,138,106,134,223,203
AT1G36320.1,4667,5433,5909,5067,5085,5166,4884,5185,3835,5401,7667,6192
AT4G39760.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G78820.1,5763,5247,6245,5175,3258,6180,5335,5493,4256,7093,8004,7392
AT5G19780.1,7785,8533,9645,6746,5926,6016,8017,7978,5652,7186,8671,7990
AT4G04955.1,1092,1074,1375,1108,827,1125,1154,1100,848,1429,1660,1410
AT3G11580.3,19,9,1,6,1,40,31,9,30,40,29,23
AT3G08380.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G58730.1,5318,6121,6867,5456,7114,5121,5551,5294,4227,5511,7804,6513
AT2G29690.2,162,185,52,55,47,268,125,55,41,164,37,89
AT2G29690.1,1426,1274,1355,1239,766,1097,1328,1335,1024,1381,1597,1493
AT1G55546.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G20040.1,67,52,42,42,60,56,76,81,17,57,88,66
AT1G77360.2,17,0,8,23,21,0,0,35,58,47,44,0
AT1G77360.1,51,44,60,27,41,71,45,41,57,44,88,134
AT4G01100.2,7,625,0,74,1,0,0,701,0,0,36,5
AT5G50115.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G07135.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21320.1,4,0,4,0,0,0,0,0,14,0,0,0
AT5G56180.1,248,442,401,388,66,334,530,252,329,556,587,511
AT3G52280.2,0,0,2,0,0,2,3,0,5,1,0,0
AT3G52280.1,731,804,889,621,478,727,820,803,625,802,922,933
AT4G32460.2,210,83,0,45,0,0,0,0,1,21,46,0
AT1G79170.1,60,48,58,60,0,49,35,35,24,37,33,25
AT4G32460.1,367,629,765,579,686,580,579,656,496,675,792,660
AT2G15350.1,0,0,3,0,0,0,0,0,0,0,0,0
AT4G32460.4,32,0,0,23,0,0,17,0,0,0,0,11
AT4G35520.2,72,62,104,85,21,59,76,114,47,55,94,55
AT4G33150.4,33,39,64,211,0,46,517,352,256,43,540,0
AT1G08477.1,4,12,10,0,0,0,3,5,4,0,13,0
AT4G33150.1,0,422,0,0,0,0,0,0,0,0,0,0
AT4G35520.7,0,0,2,0,0,0,0,0,0,9,0,0
AT4G33150.3,54,61,11,21,237,317,90,156,116,56,276,475
AT4G33150.2,357,0,612,329,217,186,0,0,0,505,0,237
AT3G19330.2,74,100,98,46,18,91,92,83,91,89,127,95
AT3G19330.3,0,0,0,0,0,0,0,0,0,0,0,0
AT4G35520.8,0,0,0,0,0,0,0,0,0,28,0,0
AT3G19330.1,38,23,32,59,0,29,18,16,27,20,53,19
AT5G20550.1,0,0,0,5,0,0,0,0,0,4,4,4
AT3G19330.4,0,0,0,0,0,0,0,0,0,0,0,0
AT2G02380.1,18,28,8,11,5,0,35,10,17,24,0,12
AT1G01600.1,647,861,768,850,801,746,579,578,468,914,988,777
AT4G23780.2,0,0,8,0,0,0,0,0,0,0,0,0
AT5G56330.2,0,0,0,0,0,0,0,0,0,0,0,0
AT4G03180.1,775,739,775,655,484,643,757,733,570,721,982,859
AT5G04670.1,1896,2096,2450,2063,2050,2178,2046,1943,1444,2454,2896,2718
AT4G03180.2,14,15,16,0,28,0,16,6,15,3,9,16
AT1G68950.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46410.1,53,108,95,55,93,40,84,55,51,72,60,81
AT1G05200.1,290,245,255,0,333,250,0,72,160,0,95,805
AT1G05200.3,74,55,38,99,132,118,94,188,38,145,112,55
AT1G05200.2,1547,1731,1966,1813,1236,1533,1955,1557,1380,1881,2334,1397
AT1G05200.5,66,205,120,43,30,126,35,14,51,32,55,52
AT1G05200.4,6,14,12,32,29,17,9,17,6,20,13,7
AT1G05200.7,53,46,32,0,65,79,0,52,32,0,30,60
AT1G05200.6,8,18,28,0,0,0,67,4,0,0,0,12
AT4G29210.1,471,665,780,686,886,741,504,491,564,755,919,1006
AT4G29210.2,51,0,0,9,16,48,52,43,0,79,57,52
AT2G45690.1,376,437,483,369,261,431,445,460,310,475,511,557
AT4G00585.1,1907,2117,2455,2007,2393,1761,1863,1969,1503,2035,2793,2459
AT1G12180.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G79360.1,74,70,87,65,44,65,95,43,77,51,101,71
AT1G12360.1,1931,2153,2356,2148,1427,2044,2136,1924,1565,2529,3171,2863
AT5G50565.6,219,102,179,84,2,124,139,147,99,168,43,127
AT5G50565.5,70,79,63,96,66,87,117,63,61,74,122,86
AT5G50565.4,37,22,17,27,4,21,30,67,14,34,49,49
AT5G50565.3,48,29,30,37,4,56,36,30,28,32,33,34
AT5G50565.2,1,19,1,24,17,1,38,18,16,8,23,21
AT5G50565.1,145,146,194,148,127,147,121,108,164,86,266,145
AT3G54240.1,0,0,0,0,0,2,0,3,0,0,0,0
AT1G27450.1,2438,3249,3319,2542,1592,3375,2506,4187,1570,2962,2966,2422
AT1G27450.2,1877,1961,2112,1713,3936,360,1657,628,1339,1269,1559,2716
AT2G47130.1,88,100,83,89,136,127,63,79,88,257,247,262
AT1G27450.4,5,7,202,0,0,583,458,8,391,6,1474,212
ATCG00260.1,7,5,2,1,2,0,3,4,5,2,7,2
AT1G04803.1,0,9,1,5,0,0,0,0,0,0,3,0
AT1G20380.1,250,332,392,211,161,227,252,221,162,271,306,330
AT4G01440.3,143,5,90,25,47,75,28,15,74,34,52,34
AT1G20380.2,63,63,0,0,50,28,119,106,42,71,0,28
AT4G01440.4,30,82,50,55,23,29,31,1,10,80,48,9
AT4G01440.5,2,0,15,0,22,8,14,11,57,0,9,4
AT2G13640.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G17780.10,0,0,42,33,71,0,0,0,73,0,41,56
AT3G02170.1,5538,4713,4344,5850,2296,3624,5490,5935,4517,6530,6838,4583
AT4G16540.3,0,0,0,0,0,0,0,0,0,0,0,0
AT1G73230.1,8500,8746,9886,7040,4644,7160,8288,8651,6403,7523,8320,8141
AT4G16540.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02170.2,151,454,1193,67,4,1185,103,148,68,772,657,1625
AT3G06810.1,1702,1950,2305,1609,1569,1629,1914,1632,1408,1994,2691,2387
AT4G16540.4,0,0,0,0,0,0,0,0,0,0,0,0
AT1G78300.1,5681,5748,6497,4723,5383,4974,5463,5086,3904,5115,5709,5348
AT3G09935.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G62070.1,1105,1289,1377,1298,1032,1081,1072,1161,991,1640,1985,1658
AT5G35180.5,345,632,1688,516,1696,854,503,426,538,471,880,811
AT2G40760.1,893,931,1053,706,823,646,813,806,694,795,1070,954
AT3G18520.4,34,21,19,19,27,22,16,16,16,19,21,22
AT1G38790.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18520.1,1609,1913,1987,1710,1780,1540,1935,1641,1482,2009,2337,2185
AT3G18520.2,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18520.3,0,11,3,2,0,0,0,0,0,0,0,3
AT3G48670.1,1213,1547,1492,949,1105,1186,797,1165,1135,1341,1470,1290
AT5G55840.3,31,40,29,19,55,36,36,24,40,17,15,26
AT3G48670.3,0,0,0,0,0,0,0,0,0,0,0,0
AT3G48670.2,252,257,458,316,0,0,724,341,150,82,179,318
AT4G29654.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G65730.1,21191,22402,26699,22365,9362,23256,21175,19641,14901,20762,24209,16934
AT1G43765.1,0,14,10,5,7,9,3,10,20,6,10,0
AT5G35180.1,3605,3743,1429,3185,749,3330,3308,2891,2237,3653,2540,3750
AT5G54070.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36630.1,4209,5025,6804,4805,4235,4610,4725,4172,3295,5374,6581,6047
AT5G35180.3,41,46,320,44,62,80,47,34,48,43,111,47
AT2G30430.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G03055.2,172,250,136,235,32,402,211,160,187,141,180,225
AT1G03055.1,395,376,612,458,127,329,393,418,264,581,562,314
AT3G26880.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G57640.1,164,203,195,225,231,269,197,143,133,309,386,335
AT1G52040.1,570,902,714,1335,908,1019,680,481,463,881,985,1077
AT2G23660.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G23660.2,0,0,0,0,0,0,0,0,0,0,0,0
AT2G23660.3,0,0,0,0,0,0,0,0,0,0,0,0
AT5G66060.2,7,4,6,0,1,2,3,8,3,11,9,4
AT5G66060.1,871,1049,1174,879,687,885,963,1030,800,1124,1391,1112
AT3G55980.1,5641,4434,5860,5855,9113,5233,3997,8119,4541,9707,9947,12963
AT5G14495.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55980.2,180,1191,177,214,0,2618,2104,87,829,970,2829,130
AT3G01360.1,439,289,315,378,37,288,448,46,301,320,469,450
AT3G01360.2,66,304,210,98,373,97,100,338,49,259,159,200
AT3G22870.1,3,0,0,0,0,0,0,0,0,0,0,0
AT5G48600.2,1678,1990,1860,1261,1290,1354,1435,1749,1332,1559,1670,1916
AT1G63250.1,321,386,366,278,284,328,360,286,247,397,472,505
AT2G22790.1,69,72,68,52,114,82,55,77,52,110,126,131
AT1G05590.1,83,7,11,7,0,8,0,0,0,42,0,5
AT1G05590.3,623,707,1152,725,464,561,892,677,730,819,1037,1025
AT1G05590.2,265,174,40,79,95,327,159,258,39,70,231,9
AT1G43690.1,3003,3367,3584,2723,2809,2655,3335,2991,2228,2990,3908,3441
AT4G15670.1,59,5,17,17,0,32,11,18,8,22,3,4
AT4G35200.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G16540.2,91,93,138,92,347,0,165,32,48,120,137,76
AT1G16540.3,27,318,164,124,4,211,185,170,139,273,127,112
AT2G02790.3,1140,1186,1064,691,930,788,1256,916,417,1019,1245,1386
AT1G16540.1,354,114,175,203,5,264,84,107,173,133,252,323
AT2G05445.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G05370.1,800,640,658,668,374,824,789,574,364,904,1021,1022
AT1G17640.2,17,28,49,19,190,47,20,73,40,29,34,61
AT1G17640.3,0,0,6,0,0,49,47,0,0,26,0,49
AT1G17640.1,191,219,194,143,0,70,144,84,127,222,495,185
AT2G37435.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G23510.1,153,64,46,42,66,123,11,98,47,240,254,369
AT5G23510.3,121,231,230,277,283,396,206,108,131,340,508,231
AT5G23510.2,0,0,0,0,0,0,0,0,0,0,0,0
AT3G44695.1,0,0,0,0,0,0,2,0,0,0,0,0
AT3G30280.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G10900.1,91,0,0,0,0,21,63,0,0,4,0,0
AT5G10900.2,225,380,417,239,261,284,190,385,219,378,387,376
AT5G10900.3,0,0,0,0,0,1,77,0,0,0,0,0
AT1G65110.2,0,8,0,0,10,0,0,0,6,29,5,0
AT1G65110.1,22,28,46,37,19,15,12,30,11,0,41,29
AT2G32700.1,1262,599,1605,815,371,643,477,614,428,467,341,343
AT2G32700.3,5,67,56,0,75,55,54,0,63,9,80,41
AT2G32700.2,618,1766,381,589,365,1468,1509,1645,1292,1896,1810,1769
AT2G32700.5,106,285,325,225,190,42,417,127,166,377,328,250
AT2G32700.4,532,402,684,617,39,697,1133,756,492,759,1019,800
AT2G32700.7,20,1,0,0,0,52,0,2,0,3,0,27
AT2G32700.6,1301,838,1496,1164,640,780,657,871,547,729,832,819
AT3G49330.2,0,0,0,0,0,0,0,1,0,0,0,0
AT3G49330.1,67,58,72,48,20,74,80,61,62,40,46,74
AT3G13660.1,3,0,0,0,0,0,0,0,0,0,0,0
AT2G36240.1,998,1103,1145,786,860,936,850,1081,673,1036,1054,921
AT3G44480.4,777,1538,871,770,1303,893,1043,521,833,1305,666,1784
AT3G44480.5,74,78,211,30,42,107,286,42,260,71,207,20
AT3G44480.2,90,0,108,106,2,15,78,6,2,0,117,51
AT3G44480.3,1030,1581,1258,1019,1458,1152,1190,792,843,1457,893,1726
AT3G44480.1,5512,4869,5980,5541,2712,5155,4903,5721,3984,6048,8731,5397
AT3G10760.1,2130,2007,2175,1878,790,2089,2453,2376,1534,1844,2213,1659
AT1G80370.1,277,378,271,174,177,169,305,293,219,222,163,269
AT2G31800.1,1062,1015,1185,1183,885,1412,1132,1178,949,1816,2171,1861
AT1G18960.1,14,5,0,7,0,0,3,0,0,0,0,0
AT1G62180.1,20797,26719,27816,23483,34369,24581,23147,19716,15477,17714,24621,19743
AT1G62180.2,765,854,661,501,158,774,422,501,443,595,616,308
AT3G12750.1,244,245,382,160,148,148,261,189,170,175,166,239
AT3G01845.1,3,0,0,0,3,0,0,0,0,4,11,4
AT3G14360.1,105,138,127,97,143,106,115,79,70,76,177,168
AT2G37560.2,0,0,0,1,0,0,0,0,0,0,39,0
AT5G55856.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G37560.1,206,147,153,160,79,91,157,130,79,73,97,166
AT4G12110.1,1435,1370,1585,1196,416,1383,1704,1471,997,1301,1542,1406
AT4G16670.1,261,305,267,261,256,251,310,312,181,372,429,449
AT4G00752.1,633,778,676,706,472,751,661,827,590,771,1027,863
AT4G39600.2,11,0,7,1,5,1,3,0,7,1,4,9
AT4G39600.1,112,87,137,129,125,67,134,61,49,128,200,175
AT5G64520.10,20,18,0,0,0,0,0,0,0,0,37,0
AT4G14970.4,0,0,0,0,0,0,0,0,0,0,0,0
AT1G47915.1,4,0,0,0,0,0,0,0,1,7,0,0
AT2G33910.1,2,0,0,1,0,5,0,3,2,0,5,3
AT4G16670.2,2,3,4,4,11,2,4,4,3,7,4,4
AT3G11165.2,0,5,0,0,0,0,0,0,0,0,0,0
AT1G79680.1,35,48,46,77,27,66,27,42,28,122,118,139
AT4G00480.3,72,38,10,17,1,10,14,21,33,28,24,15
AT1G58430.1,0,0,11,10,0,4,3,18,0,0,11,0
AT1G71870.1,118,120,221,98,210,88,155,128,97,156,89,143
AT5G59100.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G16260.3,202,30,308,161,117,126,71,64,200,129,273,116
AT2G23220.1,0,0,0,0,7,0,0,8,0,0,0,0
AT5G58320.3,24,81,21,49,0,34,0,175,0,12,0,0
AT1G73450.1,1079,1136,1218,1066,798,1117,974,1084,770,1199,1445,1258
AT5G06090.1,0,8,11,4,0,3,8,3,0,0,0,0
AT5G42710.2,0,4,0,0,0,0,0,0,0,0,0,0
AT5G42710.3,117,21,77,60,29,93,81,48,40,38,93,96
AT5G42710.1,0,99,1,0,9,0,0,0,0,0,0,0
AT5G43660.5,0,0,0,0,0,0,0,28,0,1,0,0
AT5G43660.4,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05390.2,10,1,1,0,3,0,0,3,1,0,0,0
AT5G04810.2,1110,1348,196,1289,217,165,147,117,343,144,123,281
AT5G04810.1,5076,5441,6821,4678,4786,5921,6263,5846,4326,7161,8538,7707
AT4G05390.1,602,744,889,481,540,502,532,536,433,515,648,554
AT2G19850.2,0,0,0,0,0,0,0,3,0,0,0,0
AT2G19850.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56242.1,9,7,6,14,7,18,7,16,0,6,9,15
AT4G05420.1,4486,4767,5210,4880,3492,4412,4654,4624,3448,5232,6275,5568
AT5G04800.4,1,21,6,0,4,19,19,15,3,2,6,0
